-0.0579466
-1.89685
-3.84194
-4.98554
-5.93812
-6.86008
-8.08668
-9.15984
-10.4139
-11.3389
-12.198
-13.3865
-14.4703
-15.7006
-17.0188
-18.1966
-19.2877
-20.3343
-21.3147
-22.4584
-23.5153
-24.5148
-25.5078
-26.5206
-27.4336
-28.5819
-29.5458
-30.5149
-31.3474
-32.4038
-33.5577
-34.6085
-35.3833
-36.2936
-37.3945
-38.7258
-39.7876
-40.7418
-41.5728
-42.4614
-43.468
-44.6214
-45.8068
-46.8413
-47.7965
-48.7331
-49.7807
-50.7607
-51.9792
-52.9311
-53.8987
-54.8398
-55.8157
-56.8779
-58.1324
-59.3234
-60.422
-61.566
-62.6652
-63.4428
-64.551
-65.5895
-66.7167
-67.651
-68.8519
-70.0346
-70.888
