900,104,8,16
908,104,8,16
920,100,16,8
920,108,16,8
936,100,16,8
936,108,16,8
948,104,8,16
956,104,8,16
964,104,8,16
972,104,8,16
984,104,16,16
996,100,8,8
1004,100,8,8
996,108,8,8
1004,108,8,8
1032,104,16,16
1044,100,8,8
1052,100,8,8
1044,108,8,8
1052,108,8,8
1064,100,16,8
1064,108,16,8
1076,104,8,16
1084,104,8,16
1096,104,16,16
1128,104,16,16
1140,104,8,16
1148,104,8,16
1156,100,8,8
1164,100,8,8
1156,108,8,8
1164,108,8,8
1176,100,16,8
1176,108,16,8
1192,104,16,16
1204,104,8,16
1212,104,8,16
24,120,16,16
56,120,16,16
72,116,16,8
72,124,16,8
88,116,16,8
88,124,16,8
104,116,16,8
104,124,16,8
120,120,16,16
136,120,16,16
152,120,16,16
168,120,16,16
184,120,16,16
200,120,16,16
216,120,16,16
232,120,16,16
248,116,16,8
248,124,16,8
264,116,16,8
264,124,16,8
312,120,16,16
328,120,16,16
344,120,16,16
360,120,16,16
376,120,16,16
392,120,16,16
408,120,16,16
420,116,8,8
428,116,8,8
420,124,8,8
428,124,8,8
440,120,16,16
456,120,16,16
472,120,16,16
484,116,8,8
492,116,8,8
484,124,8,8
492,124,8,8
500,120,8,16
508,120,8,16
536,120,16,16
552,120,16,16
564,120,8,16
572,120,8,16
584,120,16,16
600,120,16,16
616,120,16,16
628,120,8,16
636,120,8,16
648,120,16,16
664,120,16,16
696,120,16,16
712,116,16,8
712,124,16,8
724,120,8,16
732,120,8,16
744,120,16,16
772,116,8,8
780,116,8,8
772,124,8,8
780,124,8,8
792,120,16,16
804,120,8,16
812,120,8,16
824,116,16,8
824,124,16,8
840,120,16,16
856,120,16,16
872,120,16,16
884,120,8,16
892,120,8,16
904,120,16,16
920,120,16,16
932,116,8,8
940,116,8,8
932,124,8,8
940,124,8,8
948,120,8,16
956,120,8,16
968,120,16,16
980,120,8,16
988,120,8,16
996,116,8,8
1004,116,8,8
996,124,8,8
1004,124,8,8
1012,120,8,16
1020,120,8,16
1032,120,16,16
1044,120,8,16
1052,120,8,16
1064,116,16,8
1064,124,16,8
1076,120,8,16
1084,120,8,16
1096,120,16,16
1112,120,16,16
1128,120,16,16
1140,120,8,16
1148,120,8,16
1160,116,16,8
1160,124,16,8
1208,120,16,16
8,132,16,8
8,140,16,8
24,136,16,16
40,136,16,16
56,136,16,16
72,136,16,16
88,136,16,16
104,132,16,8
104,140,16,8
120,136,16,16
136,136,16,16
152,136,16,16
168,136,16,16
184,136,16,16
200,136,16,16
212,136,8,16
220,136,8,16
232,132,16,8
232,140,16,8
248,136,16,16
264,136,16,16
296,136,16,16
312,136,16,16
328,136,16,16
344,136,16,16
360,136,16,16
376,136,16,16
392,136,16,16
404,136,8,16
412,136,8,16
424,136,16,16
440,132,16,8
440,140,16,8
456,136,16,16
472,136,16,16
484,136,8,16
492,136,8,16
504,136,16,16
520,136,16,16
536,136,16,16
552,132,16,8
552,140,16,8
564,136,8,16
572,136,8,16
580,136,8,16
588,136,8,16
648,136,16,16
664,136,16,16
696,136,16,16
712,132,16,8
712,140,16,8
728,136,16,16
744,136,16,16
776,136,16,16
792,132,16,8
792,140,16,8
804,136,8,16
812,136,8,16
824,136,16,16
836,136,8,16
844,136,8,16
856,136,16,16
868,136,8,16
876,136,8,16
888,136,16,16
900,136,8,16
908,136,8,16
916,136,8,16
924,136,8,16
936,136,16,16
948,136,8,16
956,136,8,16
968,132,16,8
968,140,16,8
980,136,8,16
988,136,8,16
996,132,8,8
1004,132,8,8
996,140,8,8
1004,140,8,8
1012,136,8,16
1020,136,8,16
1032,136,16,16
1048,136,16,16
1064,136,16,16
1080,132,16,8
1080,140,16,8
1096,136,16,16
1112,136,16,16
1124,136,8,16
1132,136,8,16
1140,136,8,16
1148,136,8,16
1176,136,16,16
8,152,16,16
40,152,16,16
56,152,16,16
120,152,16,16
136,152,16,16
152,152,16,16
168,152,16,16
184,148,16,8
184,156,16,8
216,148,16,8
216,156,16,8
232,152,16,16
248,152,16,16
264,152,16,16
280,152,16,16
312,152,16,16
328,152,16,16
344,152,16,16
360,148,16,8
360,156,16,8
376,152,16,16
392,152,16,16
404,152,8,16
412,152,8,16
424,152,16,16
440,152,16,16
456,152,16,16
472,152,16,16
484,148,8,8
492,148,8,8
484,156,8,8
492,156,8,8
504,152,16,16
520,152,16,16
536,152,16,16
548,152,8,16
556,152,8,16
568,152,16,16
616,152,16,16
632,152,16,16
676,148,8,8
684,148,8,8
676,156,8,8
684,156,8,8
692,148,8,8
700,148,8,8
692,156,8,8
700,156,8,8
708,152,8,16
716,152,8,16
728,152,16,16
772,152,8,16
780,152,8,16
792,152,16,16
808,152,16,16
824,152,16,16
836,152,8,16
844,152,8,16
852,152,8,16
860,152,8,16
868,152,8,16
876,152,8,16
884,152,8,16
892,152,8,16
900,152,8,16
908,152,8,16
920,148,16,8
920,156,16,8
936,152,16,16
948,152,8,16
956,152,8,16
968,148,16,8
968,156,16,8
984,152,16,16
996,148,8,8
1004,148,8,8
996,156,8,8
1004,156,8,8
1016,152,16,16
1032,152,16,16
1064,152,16,16
1080,152,16,16
1092,148,8,8
1100,148,8,8
1092,156,8,8
1100,156,8,8
1112,152,16,16
1124,152,8,16
1132,152,8,16
1144,152,16,16
1204,152,8,16
1212,152,8,16
8,168,16,16
24,168,16,16
56,168,16,16
72,168,16,16
88,168,16,16
136,168,16,16
212,168,8,16
220,168,8,16
232,164,16,8
232,172,16,8
264,168,16,16
280,168,16,16
312,168,16,16
324,168,8,16
332,168,8,16
360,168,16,16
376,168,16,16
392,168,16,16
404,168,8,16
412,168,8,16
424,168,16,16
440,164,16,8
440,172,16,8
456,164,16,8
456,172,16,8
472,164,16,8
472,172,16,8
484,164,8,8
492,164,8,8
484,172,8,8
492,172,8,8
504,164,16,8
504,172,16,8
520,168,16,16
536,168,16,16
552,164,16,8
552,172,16,8
568,168,16,16
600,168,16,16
616,168,16,16
632,168,16,16
648,168,16,16
696,168,16,16
708,164,8,8
716,164,8,8
708,172,8,8
716,172,8,8
728,164,16,8
728,172,16,8
740,164,8,8
748,164,8,8
740,172,8,8
748,172,8,8
772,164,8,8
780,164,8,8
772,172,8,8
780,172,8,8
788,168,8,16
796,168,8,16
808,168,16,16
824,164,16,8
824,172,16,8
840,168,16,16
856,168,16,16
872,164,16,8
872,172,16,8
884,168,8,16
892,168,8,16
904,168,16,16
920,164,16,8
920,172,16,8
936,168,16,16
952,164,16,8
952,172,16,8
968,164,16,8
968,172,16,8
984,168,16,16
996,168,8,16
1004,168,8,16
1060,164,8,8
1068,164,8,8
1060,172,8,8
1068,172,8,8
1080,164,16,8
1080,172,16,8
1096,164,16,8
1096,172,16,8
1112,168,16,16
1128,168,16,16
1144,168,16,16
1160,168,16,16
8,184,16,16
40,184,16,16
56,184,16,16
88,184,16,16
104,184,16,16
120,184,16,16
136,184,16,16
152,184,16,16
168,184,16,16
200,184,16,16
212,184,8,16
220,184,8,16
232,184,16,16
312,184,16,16
328,184,16,16
344,184,16,16
360,184,16,16
376,184,16,16
392,184,16,16
408,184,16,16
424,180,16,8
424,188,16,8
436,180,8,8
444,180,8,8
436,188,8,8
444,188,8,8
456,180,16,8
456,188,16,8
472,184,16,16
484,184,8,16
492,184,8,16
504,180,16,8
504,188,16,8
520,184,16,16
532,180,8,8
540,180,8,8
532,188,8,8
540,188,8,8
552,184,16,16
568,184,16,16
584,180,16,8
584,188,16,8
600,184,16,16
616,184,16,16
632,184,16,16
648,184,16,16
680,184,16,16
696,184,16,16
712,180,16,8
712,188,16,8
728,184,16,16
740,180,8,8
748,180,8,8
740,188,8,8
748,188,8,8
772,184,8,16
780,184,8,16
792,180,16,8
792,188,16,8
808,184,16,16
824,184,16,16
840,184,16,16
856,184,16,16
868,184,8,16
876,184,8,16
888,184,16,16
904,184,16,16
920,180,16,8
920,188,16,8
936,184,16,16
948,184,8,16
956,184,8,16
968,184,16,16
984,184,16,16
996,184,8,16
1004,184,8,16
1060,180,8,8
1068,180,8,8
1060,188,8,8
1068,188,8,8
1080,184,16,16
1096,184,16,16
1112,184,16,16
1128,180,16,8
1128,188,16,8
1144,184,16,16
1204,184,8,16
1212,184,8,16
1224,184,16,16
8,200,16,16
40,200,16,16
56,200,16,16
168,200,16,16
184,200,16,16
200,200,16,16
232,200,16,16
248,196,16,8
248,204,16,8
312,200,16,16
328,200,16,16
360,200,16,16
376,200,16,16
392,200,16,16
408,200,16,16
420,200,8,16
428,200,8,16
436,196,8,8
444,196,8,8
436,204,8,8
444,204,8,8
456,196,16,8
456,204,16,8
484,196,8,8
492,196,8,8
484,204,8,8
492,204,8,8
504,196,16,8
504,204,16,8
520,200,16,16
536,200,16,16
552,200,16,16
568,200,16,16
584,196,16,8
584,204,16,8
600,200,16,16
616,200,16,16
632,196,16,8
632,204,16,8
648,200,16,16
664,200,16,16
676,196,8,8
684,196,8,8
676,204,8,8
684,204,8,8
692,200,8,16
700,200,8,16
712,196,16,8
712,204,16,8
728,200,16,16
740,200,8,16
748,200,8,16
776,200,16,16
788,196,8,8
796,196,8,8
788,204,8,8
796,204,8,8
808,196,16,8
808,204,16,8
820,200,8,16
828,200,8,16
836,200,8,16
844,200,8,16
852,196,8,8
860,196,8,8
852,204,8,8
860,204,8,8
872,200,16,16
888,200,16,16
904,196,16,8
904,204,16,8
916,196,8,8
924,196,8,8
916,204,8,8
924,204,8,8
932,200,8,16
940,200,8,16
948,200,8,16
956,200,8,16
968,200,16,16
984,200,16,16
996,200,8,16
1004,200,8,16
1064,200,16,16
1080,196,16,8
1080,204,16,8
1092,196,8,8
1100,196,8,8
1092,204,8,8
1100,204,8,8
1112,196,16,8
1112,204,16,8
1128,200,16,16
1144,200,16,16
1160,196,16,8
1160,204,16,8
1188,196,8,8
1196,196,8,8
1188,204,8,8
1196,204,8,8
1208,200,16,16
24,212,16,8
24,220,16,8
40,212,16,8
40,220,16,8
84,216,8,16
92,216,8,16
136,212,16,8
136,220,16,8
152,212,16,8
152,220,16,8
164,216,8,16
172,216,8,16
180,216,8,16
188,216,8,16
200,212,16,8
200,220,16,8
216,216,16,16
232,216,16,16
248,212,16,8
248,220,16,8
280,216,16,16
296,212,16,8
296,220,16,8
312,216,16,16
328,216,16,16
344,216,16,16
360,216,16,16
376,216,16,16
388,216,8,16
396,216,8,16
404,212,8,8
412,212,8,8
404,220,8,8
412,220,8,8
424,216,16,16
440,216,16,16
456,212,16,8
456,220,16,8
488,216,16,16
532,216,8,16
540,216,8,16
552,216,16,16
568,216,16,16
584,212,16,8
584,220,16,8
600,216,16,16
616,212,16,8
616,220,16,8
632,212,16,8
632,220,16,8
648,212,16,8
648,220,16,8
664,216,16,16
680,216,16,16
696,216,16,16
712,216,16,16
724,216,8,16
732,216,8,16
744,216,16,16
772,216,8,16
780,216,8,16
792,212,16,8
792,220,16,8
804,216,8,16
812,216,8,16
824,216,16,16
840,216,16,16
856,216,16,16
872,212,16,8
872,220,16,8
888,216,16,16
904,212,16,8
904,220,16,8
916,216,8,16
924,216,8,16
932,216,8,16
940,216,8,16
948,216,8,16
956,216,8,16
968,216,16,16
984,216,16,16
996,212,8,8
1004,212,8,8
996,220,8,8
1004,220,8,8
1060,216,8,16
1068,216,8,16
1076,216,8,16
1084,216,8,16
1092,212,8,8
1100,212,8,8
1092,220,8,8
1100,220,8,8
1112,212,16,8
1112,220,16,8
1128,216,16,16
1144,216,16,16
1160,216,16,16
1176,216,16,16
1192,216,16,16
1208,216,16,16
1220,216,8,16
1228,216,8,16
8,232,16,16
88,228,16,8
88,236,16,8
120,232,16,16
136,232,16,16
164,232,8,16
172,232,8,16
180,228,8,8
188,228,8,8
180,236,8,8
188,236,8,8
216,232,16,16
232,228,16,8
232,236,16,8
244,228,8,8
252,228,8,8
244,236,8,8
252,236,8,8
264,232,16,16
276,232,8,16
284,232,8,16
292,232,8,16
300,232,8,16
312,232,16,16
328,232,16,16
344,228,16,8
344,236,16,8
360,232,16,16
376,232,16,16
392,232,16,16
404,228,8,8
412,228,8,8
404,236,8,8
412,236,8,8
424,232,16,16
436,232,8,16
444,232,8,16
452,228,8,8
460,228,8,8
452,236,8,8
460,236,8,8
488,232,16,16
504,232,16,16
600,232,16,16
616,232,16,16
632,232,16,16
648,232,16,16
664,232,16,16
680,232,16,16
696,232,16,16
712,232,16,16
724,232,8,16
732,232,8,16
740,228,8,8
748,228,8,8
740,236,8,8
748,236,8,8
776,232,16,16
792,232,16,16
808,232,16,16
820,232,8,16
828,232,8,16
840,232,16,16
856,228,16,8
856,236,16,8
872,232,16,16
884,232,8,16
892,232,8,16
904,228,16,8
904,236,16,8
916,232,8,16
924,232,8,16
932,228,8,8
940,228,8,8
932,236,8,8
940,236,8,8
952,232,16,16
964,232,8,16
972,232,8,16
984,232,16,16
1000,232,16,16
1080,232,16,16
1092,232,8,16
1100,232,8,16
1112,228,16,8
1112,236,16,8
1128,228,16,8
1128,236,16,8
1144,228,16,8
1144,236,16,8
1156,232,8,16
1164,232,8,16
1176,232,16,16
1188,232,8,16
1196,232,8,16
8,244,16,8
8,252,16,8
88,244,16,8
88,252,16,8
136,248,16,16
168,248,16,16
180,248,8,16
188,248,8,16
200,248,16,16
212,248,8,16
220,248,8,16
232,248,16,16
248,248,16,16
264,248,16,16
280,248,16,16
296,248,16,16
312,248,16,16
328,248,16,16
340,248,8,16
348,248,8,16
360,248,16,16
376,248,16,16
392,248,16,16
404,248,8,16
412,248,8,16
440,244,16,8
440,252,16,8
452,248,8,16
460,248,8,16
488,244,16,8
488,252,16,8
504,244,16,8
504,252,16,8
564,248,8,16
572,248,8,16
584,244,16,8
584,252,16,8
596,248,8,16
604,248,8,16
616,248,16,16
632,248,16,16
648,248,16,16
664,248,16,16
680,248,16,16
696,248,16,16
712,244,16,8
712,252,16,8
728,248,16,16
744,248,16,16
776,248,16,16
792,244,16,8
792,252,16,8
808,248,16,16
824,248,16,16
840,248,16,16
856,248,16,16
872,248,16,16
888,248,16,16
904,248,16,16
916,248,8,16
924,248,8,16
932,244,8,8
940,244,8,8
932,252,8,8
940,252,8,8
952,248,16,16
964,248,8,16
972,248,8,16
984,244,16,8
984,252,16,8
996,248,8,16
1004,248,8,16
1044,248,8,16
1052,248,8,16
1064,248,16,16
1080,244,16,8
1080,252,16,8
1192,248,16,16
1224,248,16,16
168,264,16,16
180,264,8,16
188,264,8,16
196,264,8,16
204,264,8,16
212,264,8,16
220,264,8,16
228,264,8,16
236,264,8,16
248,264,16,16
264,260,16,8
264,268,16,8
280,264,16,16
296,264,16,16
312,264,16,16
328,264,16,16
344,264,16,16
376,264,16,16
392,264,16,16
404,264,8,16
412,264,8,16
424,264,16,16
436,264,8,16
444,264,8,16
452,260,8,8
460,260,8,8
452,268,8,8
460,268,8,8
468,260,8,8
476,260,8,8
468,268,8,8
476,268,8,8
488,264,16,16
504,264,16,16
520,264,16,16
532,264,8,16
540,264,8,16
568,264,16,16
584,260,16,8
584,268,16,8
600,264,16,16
616,264,16,16
628,260,8,8
636,260,8,8
628,268,8,8
636,268,8,8
648,264,16,16
660,264,8,16
668,264,8,16
680,264,16,16
696,264,16,16
712,264,16,16
728,264,16,16
744,260,16,8
744,268,16,8
776,264,16,16
792,264,16,16
808,260,16,8
808,268,16,8
824,264,16,16
836,264,8,16
844,264,8,16
856,264,16,16
872,264,16,16
884,264,8,16
892,264,8,16
900,264,8,16
908,264,8,16
916,264,8,16
924,264,8,16
936,264,16,16
952,264,16,16
964,264,8,16
972,264,8,16
984,264,16,16
1000,264,16,16
1016,264,16,16
1032,260,16,8
1032,268,16,8
1048,260,16,8
1048,268,16,8
1096,264,16,16
1112,264,16,16
1128,264,16,16
1144,260,16,8
1144,268,16,8
1160,260,16,8
1160,268,16,8
1176,260,16,8
1176,268,16,8
1192,264,16,16
1208,260,16,8
1208,268,16,8
1224,264,16,16
1252,260,8,8
1260,260,8,8
1252,268,8,8
1260,268,8,8
168,280,16,16
180,276,8,8
188,276,8,8
180,284,8,8
188,284,8,8
200,280,16,16
212,280,8,16
220,280,8,16
228,280,8,16
236,280,8,16
244,280,8,16
252,280,8,16
264,280,16,16
276,280,8,16
284,280,8,16
292,280,8,16
300,280,8,16
308,280,8,16
316,280,8,16
328,276,16,8
328,284,16,8
344,280,16,16
360,276,16,8
360,284,16,8
376,280,16,16
392,280,16,16
408,280,16,16
424,276,16,8
424,284,16,8
436,276,8,8
444,276,8,8
436,284,8,8
444,284,8,8
452,276,8,8
460,276,8,8
452,284,8,8
460,284,8,8
468,276,8,8
476,276,8,8
468,284,8,8
476,284,8,8
484,280,8,16
492,280,8,16
