-23.72139244858722 -179.957969634978 179.55502677996176
-23.7223794118414 -179.94492425058888 179.6000411033022
-23.561757415918866 -179.9784394805404 179.13231403039438
-23.61392648799794 179.9085660897421 178.99987208051456
-23.740066985044216 179.73061636787594 178.85695620767302
-23.806122961604746 179.686367044395 178.70669330397632
-23.58852725753673 179.56819607764922 178.6873867322499
-23.606296714593533 179.57876240913214 178.531913437947
-23.610203210450013 179.63355203612434 178.34842579248024
-23.56837597736468 179.5452417994844 178.46289321501334
-23.594632117894058 179.40702585783666 178.65496525796163
-23.57354515087581 179.38501248029382 178.64584000385685
-23.54353533046252 179.4103279882024 178.6430479681851
-23.570239568002194 179.27288310620025 178.57095814586265
-23.587115720039385 179.3796600754124 178.64275535573805
-23.591585651592936 179.42720086681982 178.75410775321225
-23.565416623006918 179.53165896006996 178.7966165167121
-23.58975714848025 179.56279168330036 178.90621267819643
-23.561366273324513 179.69492666045736 178.9064023058633
-23.600355963738693 179.63631367571415 178.94645457050683
-23.597361351073037 179.73062715804656 179.08499352470196
-23.601330004526588 179.78063654647207 179.07644359423577
-23.59437849012177 179.74171650017192 179.04471640385543
-23.58401035043626 179.8146783482423 179.06738389729873
-23.61829403977301 179.70524273768308 178.98040422755346
-23.61045988724483 179.79737084591434 178.98241650495433
-23.60739774520971 179.7991804489867 178.94279142152243
-23.609083568448032 179.8551923716039 179.0980368003718
-23.575168623523865 179.89823234224872 179.00399044196303
-23.59775827411122 179.76175406211985 179.04282973685804
-23.60348716701651 179.70810576117313 179.0070685628508
-23.583983567551073 179.6018565833272 178.90479056986769
-23.59900288858196 179.63340493259477 178.93551683024234
-23.59258637837262 179.62343939569064 178.93538819687313
-23.575907246646455 179.5822720899177 178.9902546346011
-23.577848729511015 179.598607593168 179.03312517357986
-23.59552356564715 179.61595419964274 179.0128841455617
-23.582791607405728 179.7094803491989 179.04562907551613
-23.574369399713227 179.62851672770017 178.96811490113288
-23.5738502876286 179.70295333509466 179.0392354353986
-23.603539767445888 179.74460475370626 179.1890392339552
-23.591496524676977 179.75989161698917 179.24913838994203
-23.613304228899832 179.75078502397278 179.4279542083113
-23.61657948950845 179.70443128430432 179.4864344692396
-23.597470183626434 179.80551822192592 179.46239718978038
-23.592327195498882 179.8690581940113 179.39673819655522
-23.608684409105454 179.7166800003308 179.3496897183628
-23.562959033966926 179.6939170002356 179.55159827760417
-23.558703616362173 179.80226359983178 179.63257291538093
-23.599619328383355 179.89907574061527 179.58561536074475
-23.58567845360635 -179.98421851649627 179.34819602507787
-23.58146316747073 -179.94307123518885 179.11160107699055
-23.56284360332392 179.99981868515934 178.96828120728
-23.52926296909116 179.87654561706844 178.90106028225193
-23.52952698585065 179.7770731745234 178.9456060244691
-23.530885929191147 179.71284736860216 179.1324286013423
-23.556674723327056 179.671532010243 179.2860467155612
-23.54788138071008 179.73364045594238 179.27997972393715
-23.50863613756222 179.83709022135326 179.10639842253286
-23.530675159871013 -179.94990245628867 179.05098631947058
-23.503543426202363 -179.86094598885975 179.12721530604733
-23.491011696530727 -179.90515541616605 179.3952065244463
-23.465762675272995 -179.92038768419837 179.37745943265085
-23.48609753371372 -179.81360865507358 179.3395802058034
-23.47035714239548 -179.81211560296282 179.34774939952297
-23.474059815870014 -179.83075421403487 179.4483395732165
-23.466056319111217 -179.87442506428192 179.42852067704732
-23.440000780777424 -179.807762405386 179.288138775328
-23.457089312132908 -179.7841973903144 179.39685329098307
-23.447854655428827 -179.829289586772 179.396975303772
-23.445769111863466 -179.8848286333537 179.35254630536733
-23.455730805817495 -179.93344468189233 179.34963635635938
-23.43815971094894 -179.84874615978163 179.269490506664
-23.462696917646934 -179.88267620160798 179.18829778507236
-23.455947291346344 -179.9176805606976 179.24617917948066
-23.45929575607228 -179.83000268315948 179.15012052526484
-23.468876825540356 -179.88444383341908 179.2694705646332
-23.450183560873526 -179.84646630070546 179.21820776598298
-23.441410147854214 -179.97610629714606 179.11622056535583
-23.451046708673292 179.91988401888312 179.06270902636257
-23.436656045861685 -179.9136296036871 179.16337315831657
-23.453904078379335 -179.94553979717332 179.24751465786423
-23.444814007130248 -179.88394615220122 179.18302577777874
-23.437180995089186 -179.84310175189137 179.32777708629274
-23.45741312374213 -179.83892512549812 179.22672059526712
-23.429103930313783 -179.85934017027566 179.16418380968295
-23.43892604130796 -179.9320435761436 179.19532676216443
-23.41717513731719 -179.97084906653396 179.15392275821742
-23.45920819949753 179.9851517405925 179.12227714385105
-23.433782571851555 179.94729356861117 179.08119331641637
-23.468612286817994 179.95928512769635 179.0281422794224
-23.44264614344267 179.86845846768486 179.12250522014986
-23.42375890602804 179.87412254765957 179.035911128931
-23.463078524647727 179.75796918309928 178.98963430993558
-23.483749076910218 179.68053166720946 179.11030763957243
-23.441130885690857 179.77308668746306 179.12301079368893
-23.441156147086687 179.78564021302333 179.14600601632708
-23.443328808870685 179.94895972400937 179.2120340559108
-23.480021129647024 179.91058588457568 179.20030761243692
-23.467507140987937 179.9906555690913 179.15815332363442
-23.488773713952618 179.9125723086494 179.1549223857864
-23.44524082272911 179.88266415908018 179.0820734680138
-23.41291542162261 179.85973121316616 178.95776066309605
-23.451990870857696 179.82532275144123 178.99501937647923
-23.44370610147116 179.9881764130735 179.05056336664686
-23.436267879332092 -179.87257092176375 178.98919731318543
-23.420144904379825 179.97703268410535 178.93318274898658
-23.426961885068017 -179.97846505098852 179.0008265334426
-23.408965756906337 -179.86594659946698 179.14130996318673
-23.41339759770995 -179.94867399257203 179.36259765868016
-23.399369249148503 -179.88873712916066 179.3676741354141
-23.41208656372955 -179.94400349086806 179.49782096491904
-23.41073577795188 -179.88529338265718 179.542610293156
-23.402571122869414 -179.86080960465222 179.58921421848592
-23.388511625726384 -179.95100193107837 179.7082375794776
-23.396400988298808 -179.89726290465157 179.5957434514093
-23.42084380553936 -179.94248057371365 179.46543859958976
-23.438934924018838 179.98204008875587 179.61225204551428
-23.427394291213908 -179.93198007508582 179.527804894982
-23.37819545603418 -179.86156708446254 179.4173719518972
-23.370376497642955 -179.95385419750028 179.53618051915788
-23.385829375643688 -179.99375506976202 179.721812205109
-23.375437018013773 -179.91378746455405 179.7836475814043
-23.36518972777862 -179.82331659474656 179.7156736004801
-23.3701040671958 -179.8350444352215 179.75951720090728
-23.319296629054755 -179.79486223069014 179.65766341500688
-23.313735351515906 -179.85253996984275 179.5867897728535
-23.366663577150067 -179.96346712482813 179.4676360325361
-23.335482241394864 -179.97103413485488 179.34026264808074
-23.374805414201575 179.96818940620074 179.3128938815602
-23.361316089046692 179.9523755255193 179.3019336756199
-23.311717870799676 179.95635507718302 179.25492789380723
-23.306714715219616 179.90244436885158 179.26413375149176
-23.326790405095508 179.80967067883353 179.26830165490944
-23.293957735167787 179.75740011631675 179.13682105574028
-23.31077316534549 179.70849604051966 179.10551168013902
-23.296490465894312 179.67057660640722 179.21366886991447
-23.29349003719211 179.6472711261511 179.34605134094497
-23.30028846231084 179.61412784172578 179.30444697030856
-23.286780387197886 179.57714023800602 179.35568198811782
-23.315470992060668 179.63711595252107 179.36155207669407
-23.30949943046809 179.6601110604184 179.30590863878777
-23.338986886321795 179.9587432448741 179.55218624536568
-23.348074353953727 179.971152668621 179.40972342811617
-23.35975824824078 179.94752713320068 179.40232456381736
-23.35427618757664 179.87992726806044 179.33264264931793
-23.369625767845307 179.80233574347557 179.36716516852073
-23.40435696856169 179.719420460871 179.31498816245264
-23.404316906923544 179.9304564335111 179.24268035492832
-23.429119131214474 179.9355355845506 179.06388497110748
-23.433666442316774 179.92266153772886 179.0374545214464
-23.463084985844432 179.71221621775064 178.94154619956691
-22.886348873904367 179.66455354552986 178.89990102874182
-22.030938811251566 179.568717961175 178.96890000336452
-21.53657842260728 179.56038165032854 179.07777008132658
-21.029125956437422 179.47268809142406 179.1241166112788
-20.277703581737352 179.54175237557726 179.12421730649422
-19.361852684009577 179.5746091742684 179.08900666488248
-18.71347301596735 179.645192184123 179.1295792140493
-18.055530117393342 179.68471357675682 179.1058918963794
-17.396538102120864 179.70028537436195 179.04933312016567
-16.861716709386222 179.5857590506854 178.87557789858917
-16.053228421539448 179.47070116417015 178.78336615877873
-14.90715100618166 179.29957214946222 178.96771297425232
-14.20936277507535 179.20505043479696 179.34310851421307
-13.352009708274462 179.2284532955196 179.46751955819056
-12.638274917948058 179.14060782300652 179.49994717659408
-11.921196880175774 179.18862039372908 179.5593968965173
-11.079989442346871 179.1731902013307 179.53234776025255
-10.20239209560989 179.2729980914016 179.75342245976202
-9.61196151042656 179.2712956601591 179.82039555691554
-8.864812989233029 179.3742502020077 179.8481107205085
-8.092091642055115 179.53443392282554 179.82929182741088
-7.355863937726925 179.60376376017192 179.82285248849075
-6.422013001664949 179.52459776503545 179.76346040365482
-5.63026007991755 179.4936838631543 179.61165224215299
